"ID","Date","Age","Height","HomeTown","Name","Prev","RStreak","Weight"
471,"2015-07-13",35,180,"San Diego, California USA","Robbie Lawler",3,2,77
2196,"2015-07-13",37,162,"Dublin Ireland","Neil Seery",3,2,56
778,"2015-06-15",34,175,"Santa Ana, California USA","Gilbert Melendez",1,0,70
372,"2015-06-15",37,182,"Lander, Wyoming USA","Nate Marquardt",2,0,84
497,"2015-06-15",34,185,"Yuma, Arizona USA","Cain Velasquez",0,0,109
2334,"2015-06-15",32,185,"Mexico City, Distrito Federal Mexico","Augusto Montano",1,1,77
2362,"2015-06-15",24,180,"Parral, Chihuahua Mexico","Yair Rodriguez",1,1,65
2175,"2015-06-15",35,175,"Mexico City Mexico","Francisco Trevino",1,1,70
890,"2015-06-15",33,175,"Philadelphia, Pennsylvania United States","Eddie Alvarez",1,0,70
2269,"2015-06-15",29,185,"Dublin Ireland","Cathal Pendred",3,3,77
2312,"2015-06-15",24,180,"Payson, Utah USA","Clay Collard",2,1,65
2354,"2015-06-15",27,167,"Estado de Mexico Mexico","Alejandro Perez",1,1,61
2262,"2015-06-15",27,177,"Jefferson, Iowa USA","Johnny Case",2,2,70
2330,"2015-06-15",30,175,"Peabody, Massachusetts USA","Charles Rosa",2,1,65
308,"2015-06-15",39,193,"Porto Alegre Brazil","Fabricio Werdum",2,2,104
2360,"2015-06-15",28,172,"Tijuana, Baja California Mexico","Gabriel Benitez",1,1,65
542,"2015-06-15",31,175,"San Luis Rio Colorado, Sonora Mexico","Efrain Escudero",2,1,70
2299,"2015-06-15",30,162,"Los Angeles, California USA","Henry Cejudo",2,2,56
2219,"2015-06-15",35,172,"Miami, Florida USA","Patrick Williams",1,0,61
2070,"2015-06-15",25,175,"San Jose, California United States","Kelvin Gastelum",4,0,84
2340,"2015-06-15",27,154,"Fall River, Massachusetts United States","Tecia Torres",1,1,52
1340,"2015-06-15",28,172,"Omaha, Nebraska USA","Drew Dober",3,0,70
2010,"2015-06-15",32,167,"Milwaukee, Wisconsin USA","Chico Camus",3,1,56
2352,"2015-06-15",32,160,"Clinton, Maryland United States","Angela Hill",0,0,52
2297,"2015-05-25",29,180,"Clovis, California USA","Colby Covington",2,2,77
1409,"2015-05-29",38,180,"Lafayette, Louisiana USA","Daniel Cormier",3,0,93
1515,"2015-05-25",34,200,"Honolulu, Hawaii United States","Travis Browne",2,1,115
2126,"2015-06-04",24,170,"Spartanburg, South Carolina USA","Justin Scoggins",3,0,61
516,"2015-05-29",33,187,"Dublin, Georgia USA","Anthony Johnson",2,2,93
2152,"2015-05-23",33,162,"Bethlehem, Pennsylvania USA","Zach Makovsky",1,0,56
1594,"2015-05-25",34,182,"Belo Horizonte Brazil","Rafael Natal",3,2,84
2466,"2015-06-05",25,177,"Dagestan Russia","Islam Makhachev",0,0,70
2135,"2015-06-04",32,162,"Las Vegas, Nevada USA","Joshua Sampo",1,0,56
2069,"2015-05-25",32,182,"Spanish Town Jamaica","Uriah Hall",2,2,84
367,"2015-05-25",38,193,"Minsk Belarus","Andrei Arlovski",2,2,109
911,"2015-05-24",32,162,"San Antonio, Texas USA","Joseph Benavidez",1,1,56
1675,"2015-05-24",31,172,"Halifax, Nova Scotia Canada","John Makdessi",2,1,70
1076,"2015-05-24",33,185,"Denver, Colorado United States","Donald Cerrone",6,6,77
1769,"2015-05-25",32,187,"Mineola, New York United States","Chris Weidman",1,1,84
2273,"2015-06-05",33,177,"Linton, North Dakota USA","Leo Kuntz",0,0,70
1904,"2015-05-23",32,160,"Albuquerque, New Mexico USA","John Dodson",1,1,61
2007,"2015-05-24",33,167,"Phoenix, Arizona USA","John Moraga",4,2,56
870,"2015-05-25",41,182,"Dresden, Tennessee USA","Mike Pyle",2,0,77
295,"2015-05-25",39,182,"Rio de Janeiro Brazil","Vitor Belfort",0,0,84
2346,"2015-05-11",38,160,"Sydney Australia","Alex Chambers",1,0,52
175,"2015-05-11",44,190,"Sydney Australia","Anthony Perosh",1,1,93
1984,"2015-05-11",30,190,"Olney, Texas USA","James Vick",2,2,70
2345,"2015-05-11",28,167,"Tasmania Australia","Bec Rawlings",0,0,52
1852,"2015-05-11",34,193,"Euclid, Ohio USA","Stipe Miocic",3,0,109
735,"2015-05-11",43,177,"South Auckland New Zealand","Mark Hunt",2,0,120
2295,"2015-05-11",29,175,"Melbourne Australia","Brendan O'Reilly",1,0,77
2258,"2015-05-11",22,175,"Melbourne, Victoria Australia","Jake Matthews",2,2,70
2037,"2015-05-11",26,182,"Middlemore New Zealand","Robert Whittaker",3,2,84
2142,"2015-05-11",30,165,"Istanbul Turkey","Alptekin Ozkilic",2,0,56
2030,"2015-05-11",27,185,"Bath England","Bradley Scott",1,0,84
2062,"2015-05-11",37,185,"Wellington New Zealand","Dylan Andrews",1,0,84
2306,"2015-05-11",25,162,"Ewa Beach, Hawaii USA","Kailin Curran",0,0,52
2226,"2015-05-11",40,180,"Melbourne, Victoria Australia","Vik Grujic",3,0,77
2349,"2015-05-11",34,162,"Olympia, Washinton USA","Lisa Ellis",1,0,52
2505,"2015-05-11",28,165,"Sioux Falls, South Dakota USA","Ben Nguyen",0,0,56
2205,"2015-05-11",33,185,"Cottage Grove, Minnesota USA","Sean O'Connell",3,1,93
1546,"2015-05-11",29,185,"Kailua, Hawaii USA","Brad Tavares",4,1,84
1850,"2015-06-08",32,182,"El Paso, Texas USA","Shawn Jordan",2,1,118
129,"2015-06-08",46,180,"Downey, California USA","Dan Henderson",3,0,84
1595,"2015-06-08",28,175,"Lafayette, Louisiana United States","Dustin Poirier",3,1,70
2082,"2015-06-08",32,190,"New Orleans, Louisiana United States","Derrick Lewis",4,1,118
2355,"2015-06-08",26,172,"Tlaltenango, Zacatecas Mexico","Jose Quinonez",1,0,61
435,"2015-06-08",36,182,"Lincolnville, Maine United States","Tim Boetsch",3,0,84
2363,"2015-06-08",24,172,"Managua Nicaragua","Leonardo Morales",1,0,61
2308,"2015-06-08",30,172,"Tucson, Arizona USA","Anthony Birchak",1,0,61
2322,"2015-06-08",27,177,"Azusa, California USA","Christos Giagos",2,1,70
1982,"2015-06-08",31,177,"Quincy, Massachusetts USA","Joe Proctor",3,0,70
533,"2015-06-08",32,170,"Florianopolis Brazil","Thiago Tavares",1,1,65
2313,"2015-06-08",29,177,"Rockville Centre, New York USA","Chris Wade",2,2,70
1817,"2015-06-08",34,177,"Mansfield, Ohio USA","Justin Edwards",1,0,70
2104,"2015-06-08",29,182,"Kizlyar, Dagestan Russia","Omari Akhmedov",2,1,77
1209,"2015-06-08",36,182,"La Porte, Indiana USA","Brian Ebersole",1,1,77
1689,"2015-06-08",35,172,"Whittier, California USA","Francisco Rivera",2,0,61
2309,"2015-06-08",30,167,"Porterville, California United States","Joe Soto",1,0,61
2238,"2015-06-08",26,172,"Los Angeles, California USA","Brian Ortega",1,0,65
1755,"2015-06-08",28,177,"Miami, Florida USA","Alex Caceres",3,0,65
1481,"2015-06-08",29,177,"Makaha, Hawaii USA","Yancy Medeiros",3,2,70
2145,"2015-05-18",33,175,"Seoul South Korea","Tae Hyun Bang",0,0,70
786,"2015-05-18",31,187,"The Netherlands","Gegard Mousasi",4,1,84
2190,"2015-05-18",31,172,"Baguio City Philippines","Mark Eddiva",2,0,65
959,"2015-05-18",37,167,"Isla Vista , California USA","Urijah Faber",3,2,61
653,"2015-05-18",39,182,"Vallejo, California USA","Mark Munoz",2,0,84
2430,"2015-05-18",28,172,"Gori, Georgia USA","Levan Makashvili",0,0,65
2019,"2015-05-18",32,180,"Spokane, Washington USA","Jon Tuck",1,1,70
2253,"2015-05-18",26,162,"Mountain Province Philippines","Roldan Sangcha-an",1,0,56
2047,"2015-05-18",29,190,"Brooklyn, New York USA","Neil Magny",6,6,77
2020,"2015-05-18",32,190,"Seoul South Korea","Hyun Gyu Lim",2,1,77
2143,"2015-05-18",29,167,"Tamuning Guam","Jon Delos Reyes",2,0,56
2303,"2015-05-18",28,167,"Palm Springs, California USA","Nolan Ticman",1,0,56
451,"2015-05-18",35,167,"Summit, New Jersey United States","Frankie Edgar",2,2,65
1781,"2015-05-18",37,180,"Limassol Cyprus","Costas Philippou",2,1,84
2179,"2015-05-18",27,180,"Inner Mongolia Province P.R. China","Zhang Lipeng",3,0,70
2231,"2015-05-18",32,180,"Burns Lake, British Columbia Canada","Kajan Johnson",0,0,70
2064,"2015-05-18",28,198,"London England","Luke Barnatt",3,0,84
2298,"2015-05-18",26,165,"Henan China","Yao Zhikui",1,0,56
2083,"2015-04-13",34,182,"Sokolow, Podlaski Poland","Daniel Omielanczuk",1,0,112
2329,"2015-04-13",25,182,"Kingston Jamaica","Leon Edwards",1,0,77
2300,"2015-04-13",34,187,"Cieszyn Poland","Jan Blachowicz",1,1,93
2215,"2015-04-13",36,195,"Kent, Washington United States","Anthony Hamilton",2,0,118
2209,"2015-04-13",28,182,"Lodz Poland","Pawel Pawlak",1,0,77
1992,"2015-04-13",34,182,"São Paulo Brasil","Sergio Moraes",0,0,77
2301,"2015-04-13",27,177,"Pabianice Poland","Marcin Bandel",0,0,70
1547,"2015-04-13",35,190,"Kauai, Hawaii USA","Seth Baczynski",2,0,77
2502,"2015-04-13",27,177,"Fife Scotland","Stevie Ray",0,0,70
2468,"2015-04-13",25,162,"Lublin Poland","Izabela Badurek",0,0,52
2225,"2015-04-13",32,185,"Edmonton, Alberta Canada","Sheldon Westcott",1,0,77
2504,"2015-04-13",27,172,"Zgierz Poland","Damian Stasiak",0,0,61
375,"2015-04-13",37,187,"Rio de Janeiro Brazil","Gabriel Gonzaga",2,0,109
2041,"2015-04-13",36,175,"Santa Ana, California USA","Yaotzin Meza",2,0,65
2339,"2015-04-13",31,167,"Irvine Scotland","Joanne Calderwood",1,1,52
2326,"2015-04-13",24,167,"Paris France","Taylor Lapilus",0,0,61
2503,"2015-04-13",29,180,"Vitry-sur-Seine, Paris France","Mickael Lebout",0,0,70
2120,"2015-04-13",26,160,"Vulcanesti Moldova Republic","Alexandra Albu",0,0,52
2465,"2015-04-13",25,170,"Volnogorsk Ukraine","Maryna Moroz",0,0,52
2009,"2015-04-13",37,185,"Sacramento, California United States","Jimi Manuwa",1,0,93
219,"2015-04-13",42,187,"Vinkovci Croatia","Mirko Cro Cop",0,0,99
2467,"2015-04-13",29,175,"Taipei Taiwan","Rocky Lee",0,0,65
2055,"2015-03-23",33,185,"Lindenhurst, New York United States","Ryan LaFlare",1,1,77
2078,"2015-03-23",37,182,"Rio de Janeiro Brazil","Leonardo Santos",2,1,70
2073,"2015-03-26",31,175,"Sao Paulo Brazil","Leandro Silva",2,1,70
2322,"2015-03-23",27,177,"Azusa, California USA","Christos Giagos",1,0,70
2314,"2015-03-23",30,172,"Visalia, California USA","Cain Carrizosa",1,0,70
2001,"2015-03-23",27,177,"Balneario Camboriu, Santa Catarina Brazil","Leonardo Mafra",1,0,70
326,"2015-03-23",39,185,"Sao Paulo Brazil","Demian Maia",2,1,77
1820,"2015-03-23",32,182,"Vila Velha, Espirito Santo Brazil","Erick Silva",3,1,77
2287,"2015-03-23",34,177,"Tijuana, Baja California Mexico","Akbarh Arreola",2,1,70
2092,"2015-03-23",32,182,"Salvador, Bahia Brazil","Kevin Souza",1,1,65
2119,"2015-03-23",26,177,"Federal Way, Washington USA","Andre Fili",2,1,65
2159,"2015-03-23",27,182,"Palos Heights, Illinois USA","Tony Martin",2,1,70
1993,"2015-03-23",29,170,"Fortaleza, Ceara Brazil","Godofredo Pepey",2,2,65
1340,"2015-03-26",28,172,"Omaha, Nebraska USA","Drew Dober",2,1,70
2288,"2015-03-23",30,177,"Niteroi, Rio de Janeiro Brasil","Gilbert Burns",2,2,70
1719,"2015-03-23",28,172,"Salvador, Bahia Brazil","Amanda Nunes",1,0,61
2469,"2015-03-23",29,180,"Tres Rios, Rio de Janeiro Brazil","Alex Oliveira",0,0,77
2353,"2015-03-23",37,172,"Nilopolis, Rio de Janeiro Brazil","Jorge de Oliveira",1,0,77
941,"2015-03-23",35,172,"Kagoshima Japan","Katsunori Kikuno",3,1,65
1997,"2015-03-23",38,175,"Amarante, Piaui Brazil","Francisco Trinaldo",3,1,70
1401,"2015-03-23",36,170,"Sioux Falls, South Dakota USA","Shayna Baszler",1,0,61
330,"2015-03-23",39,177,"Waynesburg, Pennsylvania USA","Josh Koscheck",1,0,77
1595,"2015-04-30",28,175,"Lafayette, Louisiana United States","Dustin Poirier",2,0,70
1983,"2015-04-06",29,175,"Wantagh, New York USA","Al Iaquinta",5,3,70
1791,"2015-04-06",31,172,"San Diego, California USA","Robert Peralta",2,0,65
2200,"2015-04-06",32,190,"Great Novgorod Russia","Alexander Yakovlev",2,0,77
1054,"2015-04-06",34,172,"Chicago, Illinois USA","Ricardo Lamas",3,2,65
1618,"2015-04-06",33,167,"Lafayette, Louisiana United States","Liz Carmouche",1,0,61
1484,"2015-04-06",31,167,"Hanford, California USA","Chad Mendes",1,0,65
1511,"2015-04-06",27,167,"Spokane, Washington USA","Julianna Pena",0,0,61
2208,"2015-04-30",32,175,"Careiro da Várzea, Amazonas Brazil","Diego Ferreira",3,0,70
2370,"2015-04-06",29,180,"San Diego, California USA","Justin Jones",0,0,84
1272,"2015-04-06",32,180,"Miami, Florida USA","Jorge Masvidal",3,3,77
2235,"2015-04-06",27,165,"Alagir Russia","Milana Dudieva",1,1,61
459,"2015-04-06",35,170,"Round Lake, Illinois USA","Clay Guida",2,0,65
1827,"2015-04-06",34,182,"Durham, North Carolina USA","Ron Stallings",1,0,84
1891,"2015-04-06",31,177,"Sakatoon, Saskatchewan Canada","Mitch Clarke",1,1,70
2293,"2015-04-06",33,170,"Anchorage, Alaska USA","Lauren Murphy",1,0,61
1985,"2015-04-06",29,185,"Aurora, Colorado USA","Michael Chiesa",2,0,70
374,"2015-04-06",37,172,"Phoenix, Arizona USA","Gray Maynard",1,0,65
1380,"2015-05-22",31,165,"Victoria, British Columbia Canada","Sarah Kaufman",1,1,61
1663,"2015-04-27",37,185,"Sorocaba, Sao Paolo Brazil","Fabio Maldonado",3,1,93
1060,"2015-08-25",37,170,"Port au Prince Haiti","Yves Jabouin",2,1,61
2236,"2015-05-22",28,175,"Pine Ridge, Sout Dakota USA","David Michaud",1,1,70
2222,"2015-04-27",30,177,"Chatham, Ontario Canada","Chad Laprise",2,2,70
1495,"2015-04-27",30,160,"Madisonville, KY USA","Demetrious Johnson",2,2,56
405,"2015-04-27",37,180,"Rimouski, Quebec Canada","Patrick Cote",2,0,77
2256,"2015-04-27",34,170,"Montreal, Quebec Canada","Valerie Letourneau",1,1,56
368,"2015-04-27",38,185,"Manchester England","Michael Bisping",3,0,84
2350,"2015-04-27",31,162,"Baghdad Iraq","Randa Markos",1,0,52
2223,"2015-05-22",28,175,"Montreal, Quebec Canada","Olivier Aubin-Mercier",2,1,70
2149,"2015-04-27",39,170,"Hamilton Canada","Jessica Rakoczy",0,0,52
1675,"2015-04-27",31,172,"Halifax, Nova Scotia Canada","John Makdessi",1,0,70
1839,"2015-05-22",32,167,"Niagara Falls, Ontario Canada","Alexis Davis",2,0,61
1953,"2015-04-27",41,177,"Chatham, Ontario Canada","Chris Clements",1,1,77
2227,"2015-04-27",35,185,"St. Tropez France","Nordine Taleb",1,1,77
2342,"2015-04-27",29,157,"Dublin Ireland","Aisling Daly",1,1,52
2325,"2015-08-25",25,170,"Sao Paulo Brazil","Thomas Almeida",1,1,61
2263,"2015-04-27",27,182,"Montclair, California USA","Bryan Barberena",1,1,77
2103,"2015-04-27",26,165,"Gunma Japan","Kyoji Horiguchi",3,3,56
2507,"2015-04-27",30,182,"St. Catharines, Ontario Canada","Shane Campbell",0,0,70
485,"2015-04-27",34,182,"Phoenix, Arizona USA","Joe Riggs",1,0,84
507,"2015-04-27",33,187,"Mt. Gilead, Ohio USA","CB Dollaway",3,0,93
348,"2015-04-27",38,185,"Memphis, TN USA","Rampage Jackson",0,0,93
1936,"2015-04-19",25,180,"Oahu, Hawaii USA","Max Holloway",5,5,65
1859,"2015-04-19",29,175,"Kingston, Pennsylvania USA","Jimy Hettes",1,0,65
346,"2015-04-20",38,185,"Salvador Brazil","Lyoto Machida",3,1,84
2290,"2015-04-19",29,177,"Ambridge, Pennsylvania USA","Chris Dempsey",1,0,84
896,"2015-04-19",37,185,"Espiritos Santos Brazil","Jacare Souza",2,2,84
2286,"2015-04-19",33,182,"Montego Bay, Jamaica West Indies","Eddie Gordon",2,0,84
1499,"2015-04-20",33,190,"Immokalee, Florida United States","Ovince Saint Preux",3,1,93
1051,"2015-04-20",33,170,"Ibaraki Japan","Takeya Mizugaki",2,0,61
1050,"2015-04-19",33,172,"Palm Springs, California USA","Cub Swanson",2,0,65
509,"2015-04-20",33,172,"Sparta, New Jersey United States","Jim Miller",2,0,70
1906,"2015-04-19",29,170,"Fortaleza, Ceara Brazil","Diego Brandao",1,0,65
1952,"2015-04-20",33,187,"Wilburton, Oklahoma USA","Tim Means",4,3,77
1694,"2015-04-20",36,187,"Doylestown, Pennsylvania USA","Patrick Cummins",4,3,93
1294,"2015-04-20",32,190,"Santa Cruz, California USA","Luke Rockhold",3,3,84
2168,"2015-04-20",27,177,"Goetapeh Iran","Beneil Dariush",5,3,70
1550,"2015-04-19",30,187,"Alameda, California USA","Chris Camozzi",2,0,84
2174,"2015-04-20",36,182,"Red Bank, New Jersey USA","George Sullivan",2,2,77
2177,"2015-04-20",27,170,"Long Island, New York USA","Aljamain Sterling",2,2,61
1976,"2015-03-18",31,172,"Wayne, Michigan USA","Daron Cruickshank",5,0,70
2320,"2015-03-16",22,170,"Belem, Para Brazil","Larissa Pacheco",1,0,61
808,"2015-03-16",36,193,"Hounslow England","Alistair Overeem",3,1,120
2168,"2015-03-18",27,177,"Goetapeh Iran","Beneil Dariush",4,2,70
520,"2015-03-16",32,175,"London, Ontario Canada","Sam Stout",1,0,70
875,"2015-03-16",32,172,"Sunderland England","Ross Pearson",2,0,70
2338,"2015-03-16",29,154,"Los Angeles, California United States","Carla Esparza",1,1,52
2252,"2015-03-16",33,190,"Corpus Christi, Texas USA","Roger Narvaez",2,1,84
1069,"2015-03-16",30,177,"Milwaukee, Wisconsin USA","Anthony Pettis",1,1,65
2299,"2015-03-16",30,162,"Los Angeles, California USA","Henry Cejudo",1,1,56
2105,"2015-03-16",30,187,"Sandpoint, Idaho USA","Jared Rosholt",2,2,120
1744,"2015-03-16",32,175,"Utrecht The Netherlands","Germaine de Randamie",0,0,65
2321,"2015-03-16",34,185,"Salmon, Idaho USA","Josh Copeland",1,0,111
2224,"2015-03-16",28,185,"Toronto, Ontario Canada","Elias Theodorou",2,2,84
947,"2015-03-16",33,175,"Ada, Oklahoma United States","Johny Hendricks",2,0,84
2134,"2015-03-16",27,165,"San Diego, California USA","Ryan Benoit",0,0,56
532,"2015-03-16",32,175,"Rio de Janeiro Brazil","Rafael dos Anjos",4,3,70
432,"2015-03-16",36,182,"Xenia, Ohio USA","Matt Brown",1,1,77
2280,"2015-03-16",29,167,"Olsztyn Poland","Joanna Jedrzejczyk",2,2,52
2118,"2015-03-16",23,167,"Milwaukee, Wisconsin USA","Sergio Pettis",3,2,56
1253,"2015-03-16",35,160,"San Jose, California USA","Chris Cariaso",3,0,56
1015,"2015-03-16",40,182,"Las Vegas, Nevada USA","Roy Nelson",2,0,119
2230,"2015-02-23",30,180,"San Diego, California United States","Mike de la Torre",2,0,65
1431,"2015-02-23",37,193,"Brasilia Brazil","Antonio Silva",1,0,119
915,"2015-02-23",34,177,"Manaus, Amazonas Brazil","Adriano Martins",2,1,70
1706,"2015-02-23",36,175,"Marajo Brazil","Iuri Alcantara",3,3,61
2096,"2015-02-23",36,175,"Rio de Janeiro Brazil","Ivan Jorge",1,0,70
2264,"2015-02-23",30,187,"Milwaukee, Wisconsin United States","Sam Alvey",2,1,84
2077,"2015-02-23",25,180,"Rio de Janeiro Brazil","William Patolino",1,0,77
377,"2015-02-23",37,190,"Las Vegas, Nevada USA","Frank Mir",1,0,119
2183,"2015-02-23",31,170,"Castanhal, Para Brazil","Douglas Silva de Andrade",1,0,61
1711,"2015-02-23",30,177,"St. Louis, Missouri United States","Michael Johnson",1,1,70
2192,"2015-02-23",29,177,"Blackwell, Oklahoma USA","Cody Gibson",3,0,61
2289,"2015-02-23",29,175,"Laranjal do Jari, Amapa Brazil","Tiago Trator",1,1,65
2023,"2015-02-23",30,172,"Dagestan Russia","Rustam Khabilov",1,0,70
2244,"2015-02-23",27,185,"Valparaiso, Indiana USA","Josh Shockley",1,0,70
2304,"2015-02-23",36,167,"Phoenix, Arizona USA","Frankie Saenz",1,1,61
1657,"2015-02-23",31,180,"Rio de Janeiro Brazil","Edson Barboza",3,2,70
1991,"2015-02-23",32,185,"Ibitinga, Sao Paulo Brazil","Cezar Ferreira",2,1,84
2323,"2015-02-23",27,193,"New Westminster, BC Canada","Matt Dwyer",1,0,77
1655,"2015-01-26",33,177,"Spring Bay, Illinois USA","Kenny Robertson",2,2,77
1978,"2015-01-26",31,172,"Spokane, Washington United States","Sam Sicilia",3,0,65
1990,"2015-01-26",28,172,"Newcastle England","Andy Ogle",2,0,65
2233,"2015-01-26",26,190,"Pribram Czech Republic","Viktor Pesta",1,0,109
129,"2015-01-27",46,180,"Downey, California USA","Dan Henderson",2,0,84
503,"2015-01-26",33,187,"Reno, Nevada USA","Ryan Bader",1,1,93
2373,"2015-01-26",28,177,"Kurdistan","Makwan Amirkhani",0,0,65
2220,"2015-01-26",31,170,"Ventura, California USA","Chris Beal",2,2,61
2124,"2015-01-26",30,182,"Botkyrka, Stockholm Sweden","Nico Musoke",3,1,77
1189,"2015-01-26",32,187,"Harrisburg, Pennsylvania USA","Phil Davis",2,1,93
2366,"2015-01-26",34,180,"Magadan Russia","Konstantin Erokhin",0,0,104
1954,"2015-01-26",34,172,"Lund Sweden","Akira Corassani",2,0,65
2196,"2015-01-26",37,162,"Dublin Ireland","Neil Seery",2,1,56
2365,"2015-01-26",32,182,"Dagestan Russia","Sultan Aliev",0,0,77
2172,"2015-01-26",25,180,"Nalchik Russia","Albert Tumenov",3,2,77
516,"2015-01-27",33,187,"Dublin, Georgia USA","Anthony Johnson",1,1,93
786,"2015-01-27",31,187,"The Netherlands","Gegard Mousasi",3,0,84
2213,"2015-01-26",26,172,"Srebrenica Bosnia","Mirsad Bektic",1,1,65
2421,"2015-01-26",30,175,"Dublin Ireland","Paul Redmond",0,0,65
1139,"2015-01-27",30,195,"Arboga Sweden","Alexander Gustafsson",1,1,93
2429,"2015-02-16",26,177,"Amarillo, Texas USA","Cody Pfister",0,0,70
2074,"2015-02-16",35,167,"Belem, Para Brazil","Michel Prazeres",0,0,70
2268,"2015-02-16",28,177,"Frankfurt Germany","James Moontasri",1,0,77
542,"2015-02-16",31,175,"San Luis Rio Colorado, Sonora Mexico","Efrain Escudero",1,0,70
2217,"2015-02-16",23,162,"Tucson, Arizona United States","Ray Borg",2,1,56
2332,"2015-02-16",36,170,"Dallas, TX USA","Chris Kelades",1,1,56
1331,"2015-02-16",31,187,"Denver, Colorado USA","Brandon Thatch",0,0,77
522,"2015-02-16",32,185,"Augusta, Georgia USA","Cole Miller",1,1,65
2131,"2015-02-16",35,177,"Osaka Japan","Kiichi Kunimoto",3,3,77
2214,"2015-02-16",31,180,"Azle, Texas USA","Chas Skelly",3,2,65
1066,"2015-02-16",33,175,"Colorado Springs, Colorado USA","Benson Henderson",4,0,77
2202,"2015-02-16",30,175,"New York, New York USA","Jim Alers",1,1,65
2257,"2015-02-16",26,170,"Macapa, Amapa Brazil","Rodrigo de Lima",1,0,70
2047,"2015-02-16",29,190,"Brooklyn, New York USA","Neil Magny",5,5,77
1936,"2015-02-16",25,180,"Oahu, Hawaii USA","Max Holloway",4,4,65
2157,"2015-02-16",24,175,"Detroit, Michigan United States","Kevin Lee",2,1,70
2422,"2015-03-04",29,177,"Guadalajara, Jalisco Mexico","Masio Fullen",0,0,65
1828,"2015-03-04",30,170,"Riverside, California USA","Ronda Rousey",2,2,61
330,"2015-03-04",39,177,"Waynesburg, Pennsylvania USA","Josh Koscheck",0,0,77
2150,"2015-03-04",28,170,"Colorado Springs, Colorado United States","Raquel Pennington",2,1,61
2331,"2015-03-04",29,170,"Tucson, Arizona USA","Roman Salazar",0,0,61
1096,"2015-03-04",30,187,"Newport News, Virginia USA","James Krause",2,0,70
347,"2015-03-04",38,180,"Rio De Janeiro Brazil","Roan Carneiro",0,0,77
1952,"2015-03-04",33,187,"Wilburton, Oklahoma USA","Tim Means",3,2,77
2082,"2015-03-04",32,190,"New Orleans, Louisiana United States","Derrick Lewis",3,0,118
653,"2015-03-04",39,182,"Vallejo, California USA","Mark Munoz",1,0,84
2197,"2015-03-04",39,187,"Cape Town South Africa","Ruan Potts",2,0,112
2228,"2015-03-04",28,182,"North Shore, Sydney  Australia","Richard Walsh",2,0,77
2017,"2015-03-04",34,167,"Winona, Minnesota USA","Cat Zingano",1,1,61
2261,"2015-03-04",31,182,"Salvador, Bahia Brazil","Valmir Lazaro",1,0,70
940,"2015-03-04",40,162,"Kanagawa Japan","Norifumi Yamamoto",0,0,61
2317,"2015-03-04",35,172,"Albuquerque, New Mexico United States","Holly Holm",0,0,65
2423,"2015-03-04",28,177,"Bogotá Colombia","Alex Torres",0,0,65
2291,"2015-03-04",35,182,"Los Angeles, California United States","Alan Jouban",2,0,77
2282,"2015-03-04",28,187,"Goiania, Goias Brazil","Dhiego Lima",2,1,77
514,"2015-03-04",33,177,"Rio Grande Norte Brazil","Gleison Tibau",3,3,70
965,"2015-03-04",31,175,"Omaha, Nebraska USA","Jake Ellenberger",2,0,77
1815,"2015-03-04",33,180,"Oxnard, California United States","Tony Ferguson",3,3,70
2022,"2015-02-02",36,167,"Takoma Park, Maryland United States","Sara McMann",2,1,61
1806,"2015-02-02",33,185,"Wilmington, North Carolina United States","Derek Brunson",2,1,84
511,"2015-02-02",33,175,"Fortaleza Brazil","Thiago Alves",1,1,70
1966,"2015-02-02",26,160,"Paranagua, Parana Brazil","John Lineker",2,1,61
2251,"2015-02-02",32,187,"Campinas, Sao Paulo Brazil","Richardson Moreira",0,0,84
1091,"2015-02-02",32,165,"Newport Beach, California United States","Ian McCall",1,1,56
506,"2015-02-02",33,182,"Stockton, California USA","Nick Diaz",0,0,84
2087,"2015-02-02",33,182,"Rio de Janeiro Brazil","Thiago Santos",2,0,84
2051,"2015-02-02",34,187,"Soure, Para Brazil","Ildemar Alcantara",2,0,84
1867,"2015-02-02",27,182,"Lethbridge, Alberta Canada","Jordan Mein",2,2,77
1983,"2015-02-02",29,175,"Wantagh, New York USA","Al Iaquinta",4,2,70
1317,"2015-02-02",30,167,"Tacoma, Washington United States","Miesha Tate",2,2,61
524,"2015-02-02",32,177,"Brockton, Massachusetts USA","Joe Lauzon",1,1,70
449,"2015-02-02",35,185,"Rio de Janeiro Brazil","Thales Leites",2,2,84
435,"2015-02-02",36,182,"Lincolnville, Maine United States","Tim Boetsch",2,1,84
1386,"2015-02-02",34,175,"St. Louis, Missouri United States","Tyron Woodley",3,1,77
1594,"2015-02-02",34,182,"Belo Horizonte Brazil","Rafael Natal",2,1,84
2005,"2015-02-02",34,185,"Southampton England","Tom Watson",2,1,84
419,"2015-02-02",36,185,"Vancouver, Washington USA","Ed Herman",1,1,93
235,"2015-02-02",41,187,"Curitiba Brazil","Anderson Silva",0,0,84
2167,"2015-02-02",25,190,"Anchorage, Alaska USA","Andy Enz",2,0,84
2070,"2015-02-02",25,175,"San Jose, California United States","Kelvin Gastelum",3,3,84
1827,"2015-01-20",34,182,"Durham, North Carolina USA","Ron Stallings",0,0,84
2285,"2015-01-20",30,195,"Chesapeake, Virginia USA","Matt Van Buren",0,0,93
